ResponseId,UserLanguage,consent,age,gender,residence,US_citizen,newspapers,news_sources,platforms_used,platforms_used_5_TEXT,news_media_trust,petitions_num_1,gift_card_ranking_uber,gift_card_ranking_lyft,gift_card_ranking_GH,gift_card_ranking_DD,gift_card_ranking_S,gift_card_ranking_BK,confirm_top_choice,gift_card_weight_1,gift_card_weight_2,gift_card_weight_3,gift_card_weight_4,gift_card_weight_5,gift_card_weight_6,gift_card_use_uber,gift_card_use_lyft,gift_card_use_GH,gift_card_use_DD,gift_card_use_S,gift_card_use_BK,misinfo_intro,control_info,T1_info,T2_info,T3_info,T4_info_S,T4_info_uber_GH,T4_info_BK_DD_lyft_1,T4_info_BK_DD_lyft_2,outcome_1,outcome_1_why,outcome_2,outcome_2_why,attn_check_1,petition_c_P_B,petition_c_P_A,petition_c_C_B,petition_c_C_A,petition_T1_P_B,petition_T1_P_A,petition_T1_C_B,petition_T1_C_A,petition_T2_P_B,petition_T2_P_A,petition_T2_C_B,petition_T2_C_A,petition_T3_P_B,petition_T3_P_A,petition_T3_C_B,petition_T3_C_A,petition_T4_P_B,petition_T4_P_A,petition_T4_C_B,petition_T4_C_A,ratings_trust,ratings_bias,factual_errors,quality,employment,education,household_income,race,vote,survey_purpose,survey_trust,survey_bias,group,petition_link_clicked,passes_attn_check_1,top_choice_consistent,outcome_1_text,confirm_top_choice_text,top_ranked_choice,second_ranked_choice,switch_in_preference,weight_of_top_choice,weight_of_outcome,outcome_top_choice_weight_diff,outcome_1_misinfo_rank,top_choice_misinfo_rank,outcome_2_text,petition_none,petition_company_block,petition_company_allow,petition_platform_block,petition_platform_allow,petition_clicks_company_block,petition_clicks_company_allow,petition_clicks_platform_block,petition_clicks_platform_allow,petition_self_reported_company_block,petition_self_reported_company_allow,petition_self_reported_platform_block,petition_self_reported_platform_allow,control_group,T1_group,T2_group,T3_group,T4_group,gender_text,gender_male,gender_female,gender_third,age_text,race_text,residence_text,consumes_misinfo,news_media_trust_text,news_media_trust_low,news_media_trust_high,petition_signer,freq_of_use_top_choice,freq_use_of_top_choice_text,frequently_used_top_choice,freq_use_of_outcome,freq_use_of_outcome_text,frequently_used_outcome,vote_text,vote_trump,vote_biden,vote_other,vote_none,household_income_text,income_50K_below,income_50K_plus,income_25K_below,income_25K_to_50K,income_50K_to_100K,income_100K_above,income_no_answer,educ_text,educ_no_degree,educ_associates_plus,educ_college_plus,educ_high_school,educ_some_college,educ_bachelors,educ_post_graduate,employment_text,working_paid,working_self,working_any,not_working,working_no_answer,num_platforms_used,petition,petition_clicks,petition_block,frequent_user,weight_diff_category,weight_diff_negative,switched_categories,switch_misinfo_mag,outcome_1_topic,outcome_2_topic,weights_difference
R_2WNAeyhdhPFh1Dr,EN,4,5,2,2,1,21,1,"(1, 2)",,3,0,5,6,4,3,1,2,5,5,0,20,15,30,30,5,5,5,5,2,2,4,,,,,9,,,,5,"There is a Subway in my village, so it would be convenient.",5,I don't feel strongly about this issue one way or the other.,"1,5",,,,,,,,,,,,,,,,,,,,,3,5,2,4,5,6,3,3,1,It is unclear to me. ,4,4,T4,0,1,1,Subway,Subway,Subway,Burger King,0,30,30,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,0,1,0,age_55_64,White,MW,0,Some trust,0,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,25K_to_50K,1,0,0,1,0,0,0,post_graduate,0,1,1,0,0,0,1,not_working,0,0,0,1,0,2,None,No clicks,0,1,same weight,0,0,0,Product features,No interest,0
R_3HwzYG5Vfkzz2Py,EN,4,6,2,3,1,21,3,"(1, 2)",,5,0,5,6,4,3,1,2,5,0,0,0,0,50,50,4,5,5,5,3,4,4,,,,9,,,,,5,Love their food,1,Just did,"1,5",,,,,,,,,,,,,,,1,,,,,,5,5,1,1,5,3,9,3,1,Subway has misinformed adds,3,5,T3,0,1,1,Subway,Subway,Subway,Burger King,0,50,50,0,4,4,company_block,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Female,0,1,0,age_65_plus,White,S,0,Very low trust,1,0,0,3,once_every_few_months,0,3,once_every_few_months,0,Trump,1,0,0,0,no_answer,0,1,0,0,0,0,1,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,2,None,No clicks,0,0,same weight,0,0,0,Love,No interest,0
R_1LpsfVivSwMnzL5,EN,4,2,2,1,1,"2,4,11,14,16,18,26",1,"(1, 3, 4)",,4,0,1,4,2,3,6,5,1,40,5,40,10,0,5,2,4,2,3,5,5,4,,,,,,9,,,1,"As a woman, I use Uber all the time to leave unsafe situations and so I don’t have to walk home alone at night. It is really important to stay safe in todays day and age ",5,I don’t want to. I don’t feel the need too. ,"1,5",,,,,,,,,,,,,,,,,,,,,4,5,3,4,1,3,3,3,1,To keep people informed that misinformation can easily spread ,4,4,T4,0,1,1,Uber,Uber,Uber,Grubhub,0,40,40,0,6,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,0,1,0,age_25_34,White,NE,0,Low trust,1,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,25K_to_50K,1,0,0,1,0,0,0,some_college,1,0,0,0,1,0,0,paid_employee,1,0,1,0,0,3,None,No clicks,0,1,same weight,0,0,0,Frequency of use,No interest,0
R_Y2ZF0ceQdI63lO9,EN,4,3,2,1,1,"1,33,4,6,26",1,"(1, 2)",,4,0,4,5,6,2,3,1,6,0,0,0,0,50,50,5,5,5,5,3,1,4,,,,9,,,,,6,It is the most available in my area. We do not have grubhub or ride sharing companies available ,4,Freedom of speech should always be supported.,"1,5",,,,,,,,,,,,,,1,,,,,,,2,3,4,2,1,5,3,3,1,To determine how people view the media and advertising on “misinformation websites”,3,5,T3,0,1,1,Burger King,Burger King,Burger King,DoorDash,0,50,50,0,3,3,platform_allow,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Female,0,1,0,age_35_44,White,NE,1,Low trust,1,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Trump,1,0,0,0,25K_to_50K,1,0,0,1,0,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,2,None,No clicks,0,1,same weight,0,0,0,Product features,"Trust, privacy and free speech concerns",0
R_2zuRB9wZ2KYpZ1A,EN,4,6,1,1,1,"17,26",4,"(1, 2)",,4,1,4,5,3,6,2,1,6,0,0,0,0,20,80,5,5,5,5,4,3,4,,9,,,,,,,6,I use this store and satisfied with their products,5,Because I don't feel strong about any of the options,"1,5",,,,,,,,,,,,,,,,,,,,,4,5,2,5,1,5,6,3,1,To analyze the public's impression of news sources,6,4,T1,0,1,1,Burger King,Burger King,Burger King,Subway,0,80,80,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,1,0,0,age_65_plus,White,NE,0,Low trust,1,0,1,3,once_every_few_months,0,3,once_every_few_months,0,Trump,1,0,0,0,100K_above,0,1,0,0,0,1,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,2,None,No clicks,0,0,same weight,0,0,0,Use,No interest,60
R_2yeZzRMBEFMNOGJ,EN,4,3,2,3,1,14,2,"(1, 2)",,4,0,6,5,2,4,1,3,5,5,5,10,10,55,15,5,5,5,5,2,4,4,,,,,9,,,,5,I go to subway more often than the rest so I would like that gift card. If you give me one of the others I won’t get much use out of it ,5,I would like to research this myself before I sign any petition. ,"1,5",,,,,,,,,,,,,,,,,,,,,3,4,2,4,1,5,5,3,1,To determine if those bad websites changes my opinion of a company ,4,4,T4,0,1,1,Subway,Subway,Subway,Grubhub,0,55,55,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,0,1,0,age_35_44,White,S,0,Low trust,1,0,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,2,None,No clicks,0,1,same weight,0,0,0,Frequency of use,No interest,40
R_33ejaflPzYWdlOC,EN,4,6,2,2,1,21,3,"(1, 2)",,4,0,3,5,6,4,1,2,5,10,5,5,10,50,20,5,5,5,5,3,2,4,9,,,,,,,,5,They offer healthier food options and less fried food,1,That makes it look like Subway is for those sites,"1,5",,,1,,,,,,,,,,,,,,,,,,3,4,4,4,5,3,2,3,4,about credible companies advertising on false news sites,4,4,control,1,1,1,Subway,Subway,Subway,Burger King,0,50,50,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Female,0,1,0,age_65_plus,White,MW,0,Low trust,1,0,0,3,once_every_few_months,0,3,once_every_few_months,0,None,0,0,0,1,25K_below,1,0,1,0,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,2,petition_block,company_block,1,0,same weight,0,0,0,Product features,Company responsibility,30
R_3MfobzY60UJfSqi,EN,4,3,1,2,1,"14,16,17,18,26",1,"(1, 2, 4)",,3,1,3,6,4,2,1,5,5,10,1,10,10,60,9,3,5,3,3,3,4,4,,9,,,,,,,4,Subway seems tainted now,1,Companies become tainted or associated with misinformation when they allow ads to run like that. ,"1,5",,,,,,,1,,,,,,,,,,,,,,3,2,2,4,1,6,6,3,2,Help enlightened people about advertising on misinformation websites,5,6,T1,0,1,1,DoorDash,Subway,Subway,DoorDash,1,60,10,-50,3,4,company_block,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Male,1,0,0,age_35_44,White,MW,0,Some trust,0,0,1,3,once_every_few_months,0,3,once_every_few_months,0,Biden,0,1,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,3,None,No clicks,0,0,negative weight difference,1,1,1,Like,Company responsibility,50
R_3PYvWLStbjdyZhT,EN,4,4,2,2,1,21,4,"(1, 2, 3, 4)",,4,0,6,3,5,4,1,2,5,0,0,0,0,80,20,5,5,5,5,3,3,4,,9,,,,,,,5,I don’t really use the other services and not big into fast food.,3,Because so many people believe just about anything they see without researching to see if it is fact associating and advertising on a misinformation website put a bad name on your business,"1,5",,,,,1,,,,,,,,,,,,,,,,3,4,1,5,1,5,3,3,1,See if people notice reputable companies on misinformation sites,6,4,T1,1,1,1,Subway,Subway,Subway,Burger King,0,80,80,0,4,4,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Female,0,1,0,age_45_54,White,MW,0,Low trust,1,0,0,3,once_every_few_months,0,3,once_every_few_months,0,Trump,1,0,0,0,25K_to_50K,1,0,0,1,0,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,4,petition_block,platform_block,1,0,same weight,0,0,0,Use,Company responsibility,60
R_Q49IlY7tIzGJM9X,EN,4,5,2,2,1,21,3,"(1, 2)",,3,0,4,5,6,2,1,3,5,0,10,10,20,50,10,5,5,5,3,3,4,4,,,9,,,,,,5,Subway is one of my favorite places to eat. Their subs are amazing and have new ones coming out all of the time ,3,It is the one most relevant to me,"1,5",,,,,,,,,1,,,,,,,,,,,,3,3,1,5,6,4,2,3,2,To inform the public about websites that post misinformation ,6,4,T2,1,1,1,Subway,Subway,Subway,DoorDash,0,50,50,0,4,4,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Female,0,1,0,age_55_64,White,MW,0,Some trust,0,0,0,3,once_every_few_months,0,3,once_every_few_months,0,Biden,0,1,0,0,25K_below,1,0,1,0,0,0,0,some_college,0,1,0,0,1,0,0,not_working,0,0,0,1,0,2,petition_block,platform_block,1,0,same weight,0,0,0,Like,Best option,30
R_27kATKZ0vDJCBXU,EN,4,6,1,2,1,21,3,5,none,2,0,5,6,4,3,1,2,5,0,0,0,0,60,40,5,5,5,5,3,2,4,9,,,,,,,,5,"love their sandwiches, although a little on the pricey side in today's economy",5,not into signing electronic petitions,"1,5",,,,,,,,,,,,,,,,,,,,,2,4,4,4,5,5,4,3,1,information regarding misinformation in today's media,6,4,control,0,1,1,Subway,Subway,Subway,Burger King,0,60,60,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Male,1,0,0,age_65_plus,White,MW,0,High trust,0,1,0,3,once_every_few_months,0,3,once_every_few_months,0,Trump,1,0,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,1,None,No clicks,0,0,same weight,0,0,0,Love,No interest,20
R_RJnAriKAH53XxDj,EN,4,1,2,2,1,"2,16,18,26",2,"(1, 2, 3)",,3,0,1,4,5,3,2,6,1,50,8,2,15,25,0,4,4,5,5,4,5,4,,9,,,,,,,5,More likely to use it,5,There always seems to be loop holes in signing things ,"1,5",,,,,,,,,,,,,,,,,,,,,4,4,1,3,1,5,3,3,2,To see if people who read misinformation tended to vote one way or another,6,5,T1,0,1,1,Subway,Uber,Uber,Subway,1,50,25,-25,4,6,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Female,0,1,0,age_18_24,White,MW,0,Some trust,0,0,0,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,3,None,No clicks,0,0,negative weight difference,1,1,2,Use,No interest,25
R_1BrxhKn21mu9wEV,EN,4,6,2,4,1,4,4,"(2, 3)",,2,0,5,3,6,4,1,2,5,0,0,0,0,100,0,5,5,5,5,4,5,4,,9,,,,,,,5,I prefer their sandwiches.  They are sensational!!!,1,"Again, Subway is a local & close restaurant. Its good for the town.","1,5",,,,,,,1,,,,,,,,,,,,,,3,4,3,5,5,3,1,3,2,To advance the ending of Misinformation in Public resources that are aimed at the Public!!!,5,4,T1,1,1,1,Subway,Subway,Subway,Burger King,0,100,100,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Female,0,1,0,age_65_plus,White,W,0,High trust,0,1,0,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,Biden,0,1,0,0,25K_below,1,0,1,0,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,2,petition_block,company_block,1,0,same weight,0,0,0,Like,Company responsibility,100
R_2q49DiUwPbcoLmd,EN,4,5,2,3,1,18,3,"(1, 2, 3)",,3,1,5,6,3,2,1,4,5,1,1,1,2,90,5,5,5,5,5,4,4,4,9,,,,,,,,5,"For me, it is the better choice.",1,They do not need to be involved in misinformation.,"1,5",,,1,,,,,,,,,,,,,,,,,,3,3,1,5,6,3,2,3,2,Understanding of companies on sites that spread misinformation.,5,4,control,1,1,1,Subway,Subway,Subway,DoorDash,0,90,90,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Female,0,1,0,age_55_64,White,S,0,Some trust,0,0,1,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,Biden,0,1,0,0,25K_below,1,0,1,0,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,3,petition_block,company_block,1,0,same weight,0,0,0,Like,Misinformation concerns,85
R_1rcWBRTd336nrCQ,EN,4,3,1,2,1,21,1,"(1, 2)",,4,0,2,4,5,3,1,6,5,30,10,10,10,40,0,3,4,5,5,3,5,4,,,,,9,,,,5,Because I like their food ,1,Because I feel they need to stop this practice ,"1,5",,,,,,,,,,,,,,,,,,,1,,4,4,1,4,1,6,7,3,1,Politics ,4,4,T4,1,1,1,Subway,Subway,Subway,Uber,0,40,40,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Male,1,0,0,age_35_44,White,MW,0,Low trust,1,0,0,3,once_every_few_months,0,3,once_every_few_months,0,Trump,1,0,0,0,100K_above,0,1,0,0,0,1,0,post_graduate,0,1,1,0,0,0,1,paid_employee,1,0,1,0,0,2,petition_block,company_block,1,0,same weight,0,0,0,Like,Misinformation concerns,10
R_2WO7quXBUyyETJ7,EN,4,2,2,2,1,"2,4,18",2,"(1, 2, 5)",News app and snapchat,3,0,5,6,2,1,4,3,4,1,1,14,80,2,2,4,5,4,3,4,4,4,,9,,,,,,,3,I will use a food delivery service more than using a driver service. I changed to grub hub because door dash allows their ads on websites with incorrect information ,3,All digital platforms should blocks ads on misinformation websites. ,"1,5",,,,,1,,,,,,,,,,,,,,,,4,4,1,4,1,5,5,3,1,Let people know that companies are making money off of their ads on misinformation websites that spread incorrect information to readers ,6,4,T1,1,1,1,Grubhub,DoorDash,DoorDash,Grubhub,1,80,14,-66,2,6,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Female,0,1,0,age_25_34,White,MW,0,Some trust,0,0,0,3,once_every_few_months,0,4,about_once_or_twice_a_year,0,Trump,1,0,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,3,petition_block,platform_block,1,0,negative weight difference,1,0,4,Misinformation,Platform responsibility,66
R_pmhPI0DMkX2LFYd,EN,4,6,2,3,1,21,2,2,,4,0,5,6,4,3,1,2,5,0,0,0,0,60,40,5,5,5,5,3,5,4,9,,,,,,,,5,I don't use the other services so Subway is my only choice.,5,Companies need to police themselves. It is there business only.,"1,5",,,,,,,,,,,,,,,,,,,,,4,5,2,4,5,3,3,3,1,,7,4,control,0,1,1,Subway,Subway,Subway,Burger King,0,60,60,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Female,0,1,0,age_65_plus,White,S,0,Low trust,1,0,0,3,once_every_few_months,0,3,once_every_few_months,0,Trump,1,0,0,0,25K_to_50K,1,0,0,1,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,1,None,No clicks,0,0,same weight,0,0,0,Use,Company responsibility,20
R_1obYtQh5afesGoM,EN,4,4,2,3,1,21,3,"(1, 2)",,3,0,4,5,6,3,1,2,5,0,0,0,0,80,20,4,4,4,4,1,3,4,,,,,9,,,,5,regular like to buy there,1,should block their info,"1,5",,,,,,,,,,,,,,,,,,,1,,3,3,3,3,1,5,3,3,2,about website and ads,6,4,T4,1,1,1,Subway,Subway,Subway,Burger King,0,80,80,0,4,4,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Female,0,1,0,age_45_54,White,S,0,Some trust,0,0,0,1,atleast_once_a_week,1,1,atleast_once_a_week,1,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,bachelors,0,1,1,0,0,1,0,paid_employee,1,0,1,0,0,2,petition_block,company_block,1,1,same weight,0,0,0,Like,Company responsibility,60
R_2A12OGCIcnxY3vQ,EN,4,5,2,3,1,"1,32,4,9,14,36",2,"(1, 2, 5)",Truth social,5,3,6,4,5,2,1,3,5,5,5,10,20,40,20,5,5,5,5,2,3,4,,,,,9,,,,5,"I really like subway and I don’t believe your ""fact checkers"" are unbiased at all.",5,Free speech is FREE SPEECH! I think you people should stop trying to control what people see or hear or read. ,"1,5",,,,,,,,,,,,,,,,,,,,,5,5,4,2,5,3,2,3,1,To pon,3,6,T4,0,1,1,Subway,Subway,Subway,DoorDash,0,40,40,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,0,1,0,age_55_64,White,S,1,Very low trust,1,0,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Trump,1,0,0,0,25K_below,1,0,1,0,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,3,None,No clicks,0,1,same weight,0,0,0,Misinformation,"Trust, privacy and free speech concerns",20
R_3MG4yJ2l3ulsfRN,EN,4,6,2,2,1,21,3,"(1, 2)",,3,0,5,3,6,4,1,2,5,0,0,0,0,50,50,5,5,5,5,4,5,4,,,,,9,,,,5,That is the only company that I use out of the list given.,5,I NORMALLY DO NOT SIGN PETITIONS ONLINE.,"1,5",,,,,,,,,,,,,,,,,,,,,3,4,5,3,5,5,5,3,2,What people think of misinformation websites,5,4,T4,0,1,1,Subway,Subway,Subway,Burger King,0,50,50,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,0,1,0,age_65_plus,White,MW,0,Some trust,0,0,0,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,2,None,No clicks,0,0,same weight,0,0,0,Use,No interest,0
R_1FrYvFeIc8xtd60,EN,4,5,2,3,1,21,3,"(1, 2, 5)",Pinterest,3,2,5,6,4,3,2,1,6,2,2,2,2,17,75,5,5,5,5,4,4,4,,,,9,,,,,6,I like Burger King better than Subway and do not use ride or delivery services,1,Burger King should want the company to show they have integrity and not support such practices,"1,5",,,,,,,,,,,,,,,1,,,,,,3,3,1,4,6,2,3,3,1,To make aware that there is misinformation websites being supported by creditable companies,6,4,T3,1,1,1,Burger King,Burger King,Burger King,Subway,0,75,75,0,3,3,company_block,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Female,0,1,0,age_55_64,White,S,0,Some trust,0,0,1,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,Trump,1,0,0,0,25K_to_50K,1,0,0,1,0,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,3,petition_block,company_block,1,0,same weight,0,0,0,Like,Company responsibility,58
R_1ZYf6Z4IRXz9QJ3,EN,4,2,2,3,1,9,3,"(1, 2)",,5,0,3,6,5,4,1,2,5,0,0,0,0,100,0,5,5,5,5,4,4,4,,9,,,,,,,5,I am not familiar with the delivery companies and I don’t care for Burger King ,3,I don’t think a company should advertise on a website with misinformation ,"1,5",,,,,,,,,,,,,,,,,,,,,3,2,1,4,7,5,4,3,1,I’m not sure ,4,4,T1,1,1,1,Subway,Subway,Subway,Burger King,0,100,100,0,4,4,platform_block,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Female,0,1,0,age_25_34,White,S,1,Very low trust,1,0,0,4,about_once_or_twice_a_year,0,4,about_once_or_twice_a_year,0,Trump,1,0,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,2,petition_block,platform_block,1,0,same weight,0,0,0,Product features,Company responsibility,100
R_3paO7XWPe78llJG,EN,4,3,2,3,1,"2,14,18,26",1,"(1, 2, 3)",,3,5,6,5,2,1,3,4,3,5,5,25,25,20,20,5,5,2,2,2,4,4,,,9,,,,,,4,I like to use the company to get my food delivered for certain restaurants.,3,Because I agree that by having their ads show up on misinformation websites it shows support for those websites ,"1,5",,,,,,,,,1,,,,,,,,,,,,3,3,1,4,6,6,1,1,2,To stop misinformation websites ,4,4,T2,1,1,0,DoorDash,Grubhub,DoorDash,Grubhub,1,25,25,0,5,2,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Female,0,1,0,age_35_44,Black,S,0,Some trust,0,0,1,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,25K_below,1,0,1,0,0,0,0,post_graduate,0,1,1,0,0,0,1,not_working,0,0,0,1,0,3,petition_block,platform_block,1,1,same weight,0,0,-3,Like,Misinformation concerns,0
R_1n9PrDr882ZZId8,EN,4,6,1,4,1,21,5,5,bing,5,0,4,3,6,5,1,2,5,30,10,10,20,20,10,5,5,5,5,5,5,4,,,,,9,,,,5,I like subway,5,Big tech companies need to do a better job also,"1,5",,,,,,,,,,,,,,,,,,,,,5,5,1,5,5,4,5,3,1,political,3,5,T4,0,1,1,Subway,Subway,Subway,Burger King,0,20,20,0,4,4,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Male,1,0,0,age_65_plus,White,W,0,Very low trust,1,0,0,5,did_not_use,0,5,did_not_use,0,Trump,1,0,0,0,50K_to_100K,0,1,0,0,1,0,0,some_college,0,1,0,0,1,0,0,not_working,0,0,0,1,0,1,None,No clicks,0,0,same weight,0,0,0,Like,Company responsibility,10
R_3M9CXL0ANBbiquX,EN,4,6,2,1,1,"14,16,17,18",1,"(1, 2, 3, 5)",Linked In,2,0,4,5,3,1,2,6,4,15,15,20,20,20,10,5,5,5,5,4,5,4,,,,9,,,,,4,"I would give the card to my niece, who has become the guardian for her deceased sister's three orphaned children, because I know she could use it immediately.",3,Misinformation is the bane of democracy and civil discourse. It fosters mistrust and fear.,"1,5",,,,,,,,,,,,,1,,,,,,,,1,3,1,4,7,5,5,3,2,To pressure digital advertising companies from using misinformation sites for ads. ,5,4,T3,1,1,1,DoorDash,DoorDash,DoorDash,Subway,0,20,20,0,6,6,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Female,0,1,0,age_65_plus,White,NE,0,High trust,0,1,0,5,did_not_use,0,5,did_not_use,0,Biden,0,1,0,0,50K_to_100K,0,1,0,0,1,0,0,bachelors,0,1,1,0,0,1,0,not_working,0,0,0,1,0,4,petition_block,platform_block,1,0,same weight,0,0,0,Love,Misinformation concerns,0
R_2vc47aqPCegCwYY,EN,4,6,1,1,1,"16,18",1,1,,3,0,5,6,3,4,2,1,6,10,10,10,10,10,50,5,5,5,5,4,3,4,,9,,,,,,,6,I like them. Good onion rings.,5,I do not know enough about the issues to comment.,"1,5",,,,,,,,,,,,,,,,,,,,,3,4,1,5,5,2,3,3,2,To gather data on public opinion of misinformation sites.,5,4,T1,0,1,1,Burger King,Burger King,Burger King,Subway,0,50,50,0,3,3,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,1,0,0,age_65_plus,White,NE,0,Some trust,0,0,0,3,once_every_few_months,0,3,once_every_few_months,0,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,max_high_school,1,0,0,1,0,0,0,not_working,0,0,0,1,0,1,None,No clicks,0,0,same weight,0,0,0,Like,No interest,40
R_2s0aTqpSIuRQPua,EN,4,6,2,1,1,21,3,"(1, 2, 3, 5)",Instagram,2,0,3,6,1,2,5,4,3,0,0,90,10,0,0,5,5,2,3,5,5,4,,9,,,,,,,3,"I have used Grub Hub, many many timed.  I trust them & always had good service ",3,The public should not be misled.,"1,5",,,,,1,,,,,,,,,,,,,,,,3,1,1,5,5,3,3,3,2,Makin the public aware of misinformation & false ads,6,4,T1,1,1,1,Grubhub,Grubhub,Grubhub,DoorDash,0,90,90,0,2,2,platform_block,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Female,0,1,0,age_65_plus,White,NE,0,High trust,0,1,0,2,about_once_or_twice_a_month,1,2,about_once_or_twice_a_month,1,Biden,0,1,0,0,25K_to_50K,1,0,0,1,0,0,0,some_college,1,0,0,0,1,0,0,not_working,0,0,0,1,0,4,petition_block,platform_block,1,1,same weight,0,0,0,Frequency of use,Misinformation concerns,80
